maillage,k,dimension,epoch,fonction de similarite,qualite
100,5,25,100,"similarite_trajectoires_MRR_cosinus",0.2950310559006211
100,7,25,100,"similarite_trajectoires_MRR_cosinus",0.30967169476486245
100,10,25,100,"similarite_trajectoires_MRR_cosinus",0.3220940550133097
100,15,25,100,"similarite_trajectoires_MRR_cosinus",0.32963620230700974
100,20,25,100,"similarite_trajectoires_MRR_cosinus",0.3300798580301686
100,2,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2639751552795031
100,5,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2985803016858917
100,7,25,100,"similarite_trajectoires_JACCARD_cosinus",0.31233362910381546
100,10,25,100,"similarite_trajectoires_JACCARD_cosinus",0.32741792369121564
100,15,25,100,"similarite_trajectoires_JACCARD_cosinus",0.33540372670807456
100,20,25,100,"similarite_trajectoires_JACCARD_cosinus",0.33717834960070986
150,2,25,100,"similarite_trajectoires_MRR_cosinus",0.2317924842035251
150,5,25,100,"similarite_trajectoires_MRR_cosinus",0.2603924176920519
150,7,25,100,"similarite_trajectoires_MRR_cosinus",0.27668772863318924
150,10,25,100,"similarite_trajectoires_MRR_cosinus",0.2919853674758896
150,15,25,100,"similarite_trajectoires_MRR_cosinus",0.30063185899567674
150,20,25,100,"similarite_trajectoires_MRR_cosinus",0.30562021948786167
150,2,25,100,"similarite_trajectoires_JACCARD_cosinus",0.23678084469571
150,5,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2650482208180911
150,7,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2836714333222481
150,10,25,100,"similarite_trajectoires_JACCARD_cosinus",0.29896907216494845
150,15,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3069504489524443
150,20,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3126039241769205
200,2,25,100,"similarite_trajectoires_MRR_cosinus",0.22606863335340158
200,5,25,100,"similarite_trajectoires_MRR_cosinus",0.26189042745334135
200,7,25,100,"similarite_trajectoires_MRR_cosinus",0.27844671884406985
200,10,25,100,"similarite_trajectoires_MRR_cosinus",0.29319686935580974
200,15,25,100,"similarite_trajectoires_MRR_cosinus",0.30192655027092113
200,20,25,100,"similarite_trajectoires_MRR_cosinus",0.30192655027092113
200,2,25,100,"similarite_trajectoires_JACCARD_cosinus",0.22877784467188442
200,5,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2621914509331728
200,7,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2814569536423841
200,10,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2950030102347983
